Week,Retailer,Sales Green NZ BL,Sales Green NZ ZR
27/07/2020,Market 999,0,0
27/07/2020,Homeplus 365,0,0
27/07/2020,Emart24,0,0
27/07/2020,Mini Stop,0,0
27/07/2020,No Brand,348.075,348.075
27/07/2020,CU,0,0
27/07/2020,Shinsegae Department,26,26
27/07/2020,Sampling ,0,0
27/07/2020,Loss,0,0
27/07/2020,Wholesale,53819.16101,53819.16101
27/07/2020,E-commerce,3762.192863,3762.192863
27/07/2020,Retail,29637.61464,29637.61464
03/08/2020,Lotte Mart,1290.350587,1290.350587
03/08/2020,Lotte super,834.8286747,834.8286747
03/08/2020,Homeplus,2126.627261,2126.627261
03/08/2020,AK Plaza,21.28502419,21.28502419
03/08/2020,GS Retail,736.8823531,736.8823531
03/08/2020,Lotte Department,22.58113527,22.58113527
03/08/2020,GS25,0,0
03/08/2020,Emart everyday,377.984841,377.984841
03/08/2020,CS Distribution,0,0
03/08/2020,Eland,420.4296321,420.4296321
03/08/2020,Emart,2115.091966,2115.091966
03/08/2020,Emart traders,1939.192,1939.192
03/08/2020,Homeplus Express,595.12,595.12
03/08/2020,Mega Mart,70.49142857,70.49142857
03/08/2020,Costco Korea,3205,3205
03/08/2020,VIC Market,138.7414906,138.7414906
03/08/2020,Hyundae Department,103.3714286,103.3714286
03/08/2020,Market 999,0,0
03/08/2020,Homeplus 365,0,0
03/08/2020,Emart24,0,0
03/08/2020,Mini Stop,0,0
03/08/2020,No Brand,165.087,165.087
03/08/2020,CU,0,0
03/08/2020,Shinsegae Department,99,99
03/08/2020,Sampling ,0,0
03/08/2020,Loss,0,0
03/08/2020,Wholesale,72812.25081,72812.25081
03/08/2020,E-commerce,2786.497669,2786.497669
03/08/2020,Retail,14262.06482,14262.06482
10/08/2020,Lotte Mart,1280,1280
10/08/2020,Lotte super,943.1981549,943.1981549
10/08/2020,Homeplus,3407.348513,3407.348513
10/08/2020,AK Plaza,28.80246846,28.80246846
10/08/2020,GS Retail,522.3903705,522.3903705
10/08/2020,Lotte Department,43.20370269,43.20370269
10/08/2020,GS25,0,0
10/08/2020,Emart everyday,340.4390217,340.4390217
10/08/2020,CS Distribution,0,0
10/08/2020,Eland,302.5987336,302.5987336
10/08/2020,Emart,7046.550913,7046.550913
10/08/2020,Emart traders,3496.361972,3496.361972
10/08/2020,Homeplus Express,1133.688571,1133.688571
10/08/2020,Mega Mart,88,88
10/08/2020,Costco Korea,5005,5005
10/08/2020,VIC Market,344.9959672,344.9959672
10/08/2020,Hyundae Department,65.68,65.68
10/08/2020,Market 999,0,0
10/08/2020,Homeplus 365,0,0
10/08/2020,Emart24,0,0
10/08/2020,Mini Stop,0,0
10/08/2020,No Brand,579.9808696,579.9808696
10/08/2020,CU,0,0
10/08/2020,Shinsegae Department,6,6
10/08/2020,Sampling ,0,0
10/08/2020,Loss,0,0
10/08/2020,Wholesale,79705.42213,79705.42213
10/08/2020,E-commerce,2538.476219,2538.476219
10/08/2020,Retail,24634.23926,24634.23926
17/08/2020,Lotte Mart,1290.350587,1290.350587
17/08/2020,Lotte super,878.8041559,878.8041559
17/08/2020,Homeplus,2454.684467,2454.684467
17/08/2020,AK Plaza,31.30828322,31.30828322
17/08/2020,GS Retail,900.0195344,900.0195344
17/08/2020,Lotte Department,45.19107301,45.19107301
17/08/2020,GS25,0,0
17/08/2020,Emart everyday,421.6728167,421.6728167
17/08/2020,CS Distribution,0,0
17/08/2020,Eland,1143.112368,1143.112368
17/08/2020,Emart,13609.07708,13609.07708
17/08/2020,Emart traders,3318.810175,3318.810175
17/08/2020,Homeplus Express,829.4371429,829.4371429
17/08/2020,Mega Mart,89.76,89.76
17/08/2020,Costco Korea,6841,6841
17/08/2020,VIC Market,266.0772036,266.0772036
17/08/2020,Hyundae Department,78.13142857,78.13142857
17/08/2020,Market 999,0,0
17/08/2020,Homeplus 365,0,0
17/08/2020,Emart24,0,0
17/08/2020,Mini Stop,0,0
17/08/2020,No Brand,547.2709855,547.2709855
17/08/2020,CU,0,0
17/08/2020,Shinsegae Department,6,6
17/08/2020,Sampling ,0,0
17/08/2020,Loss,0,0
17/08/2020,Wholesale,72505.27056,72505.27056
17/08/2020,E-commerce,3237.807031,3237.807031
17/08/2020,Retail,32750.7073,32750.7073
24/08/2020,Lotte Mart,2570.350587,2570.350587
24/08/2020,Lotte super,943.2359648,943.2359648
24/08/2020,Homeplus,3205.045239,3205.045239
24/08/2020,AK Plaza,37.58722134,37.58722134
24/08/2020,GS Retail,796.5610677,796.5610677
24/08/2020,Lotte Department,59.59230724,59.59230724
24/08/2020,GS25,0,0
24/08/2020,Emart everyday,387.6552878,387.6552878
24/08/2020,CS Distribution,0,0
24/08/2020,Eland,487.0497417,487.0497417
24/08/2020,Emart,5380.60451,5380.60451
24/08/2020,Emart traders,3380.099429,3380.099429
24/08/2020,Homeplus Express,1210.714286,1210.714286
24/08/2020,Mega Mart,96.13714286,96.13714286
24/08/2020,Costco Korea,5707,5707
24/08/2020,VIC Market,622.5365533,622.5365533
24/08/2020,Hyundae Department,86.59273608,86.59273608
24/08/2020,Market 999,0,0
24/08/2020,Homeplus 365,0,0
24/08/2020,Emart24,0,0
24/08/2020,Mini Stop,0,0
24/08/2020,No Brand,857.9468696,857.9468696
24/08/2020,CU,0,0
24/08/2020,Shinsegae Department,128,128
24/08/2020,Sampling ,0,0
24/08/2020,Loss,0,0
24/08/2020,Wholesale,57179.14845,57179.14845
24/08/2020,E-commerce,3132.837644,3132.837644
24/08/2020,Retail,25956.70894,25956.70894
31/08/2020,Lotte Mart,1290.350587,1290.350587
31/08/2020,Lotte super,1312.256411,1312.256411
31/08/2020,Homeplus,3322.855454,3322.855454
31/08/2020,AK Plaza,41.33154224,41.33154224
31/08/2020,GS Retail,1504.813767,1504.813767
31/08/2020,Lotte Department,78.91876358,78.91876358
31/08/2020,GS25,0,0
31/08/2020,Emart everyday,483.3471341,483.3471341
31/08/2020,CS Distribution,0,0
31/08/2020,Eland,1437.18057,1437.18057
31/08/2020,Emart,10145.17899,10145.17899
31/08/2020,Emart traders,4055.814,4055.814
31/08/2020,Homeplus Express,880.7542857,880.7542857
31/08/2020,Mega Mart,97.96571429,97.96571429
31/08/2020,Costco Korea,6026,6026
31/08/2020,VIC Market,696.6741071,696.6741071
31/08/2020,Hyundae Department,107.3142857,107.3142857
31/08/2020,Market 999,0,0
31/08/2020,Homeplus 365,0,0
31/08/2020,Emart24,0,0
31/08/2020,Mini Stop,0,0
31/08/2020,No Brand,722.2472174,722.2472174
31/08/2020,CU,0,0
31/08/2020,Shinsegae Department,0,0
31/08/2020,Sampling ,0,0
31/08/2020,Loss,0,0
31/08/2020,Wholesale,99298.88157,99298.88157
31/08/2020,E-commerce,3807.838171,3807.838171
31/08/2020,Retail,32203.00283,32203.00283
07/09/2020,Lotte Mart,1686.566687,1686.566687
07/09/2020,Lotte super,1335.849474,1335.849474
07/09/2020,Homeplus,3266.059465,3266.059465
07/09/2020,AK Plaza,26.2966537,26.2966537
07/09/2020,GS Retail,586.5088062,586.5088062
07/09/2020,Lotte Department,117.1972442,117.1972442
07/09/2020,GS25,3.139469062,3.139469062
07/09/2020,Emart everyday,420.8593935,420.8593935
07/09/2020,CS Distribution,0,0
07/09/2020,Eland,706.2653291,706.2653291
07/09/2020,Emart,7123.326441,7123.326441
07/09/2020,Emart traders,8456.133262,8456.133262
07/09/2020,Homeplus Express,782.9285714,782.9285714
07/09/2020,Mega Mart,97.23428571,97.23428571
07/09/2020,Costco Korea,7775,7775
07/09/2020,VIC Market,634.9792197,634.9792197
07/09/2020,Hyundae Department,75.51428571,75.51428571
07/09/2020,Market 999,0,0
07/09/2020,Homeplus 365,0,0
07/09/2020,Emart24,0,0
07/09/2020,Mini Stop,0,0
07/09/2020,No Brand,543.3717391,543.3717391
07/09/2020,CU,0,0
07/09/2020,Shinsegae Department,6,6
07/09/2020,Sampling ,0,0
07/09/2020,Loss,0,0
07/09/2020,Wholesale,100791.9896,100791.9896
07/09/2020,E-commerce,6085.141521,6085.141521
07/09/2020,Retail,33643.23033,33643.23033
14/09/2020,Lotte Mart,1628.327372,1628.327372
14/09/2020,Lotte super,1108.061573,1108.061573
14/09/2020,Homeplus,5132.665212,5132.665212
14/09/2020,AK Plaza,46.51598656,46.51598656
14/09/2020,GS Retail,1695.428503,1695.428503
14/09/2020,Lotte Department,141.8809596,141.8809596
14/09/2020,GS25,32.86361651,32.86361651
14/09/2020,Emart everyday,515.9577604,515.9577604
14/09/2020,CS Distribution,0,0
14/09/2020,Eland,980.0327918,980.0327918
14/09/2020,Emart,8371.198165,8371.198165
14/09/2020,Emart traders,4819.741528,4819.741528
14/09/2020,Homeplus Express,1127.002857,1127.002857
14/09/2020,Mega Mart,143.0685714,143.0685714
14/09/2020,Costco Korea,6879,6879
14/09/2020,VIC Market,1110.104739,1110.104739
14/09/2020,Hyundae Department,71.85714286,71.85714286
14/09/2020,Market 999,0,0
14/09/2020,Homeplus 365,0,0
14/09/2020,Emart24,0,0
14/09/2020,Mini Stop,0,0
14/09/2020,No Brand,885.3836522,885.3836522
14/09/2020,CU,0,0
14/09/2020,Shinsegae Department,9,9
14/09/2020,Sampling ,0,0
14/09/2020,Loss,0,0
14/09/2020,Wholesale,121009.6895,121009.6895
14/09/2020,E-commerce,5881.983724,5881.983724
14/09/2020,Retail,34698.09043,34698.09043
21/09/2020,Lotte Mart,5164.084612,5164.084612
21/09/2020,Lotte super,1802.885562,1802.885562
21/09/2020,Homeplus,3721.878353,3721.878353
21/09/2020,AK Plaza,13.76757992,13.76757992
21/09/2020,GS Retail,1025.799758,1025.799758
21/09/2020,Lotte Department,102.7960099,102.7960099
21/09/2020,GS25,68.08903544,68.08903544
21/09/2020,Emart everyday,1196.602198,1196.602198
21/09/2020,CS Distribution,0,0
21/09/2020,Eland,929.1098712,929.1098712
21/09/2020,Emart,7423.599167,7423.599167
21/09/2020,Emart traders,4421.329599,4421.329599
21/09/2020,Homeplus Express,935.0685714,935.0685714
21/09/2020,Mega Mart,171.4571429,171.4571429
21/09/2020,Costco Korea,2113,2113
21/09/2020,VIC Market,613.722998,613.722998
21/09/2020,Hyundae Department,97.03428571,97.03428571
21/09/2020,Market 999,0,0
21/09/2020,Homeplus 365,0,0
21/09/2020,Emart24,0,0
21/09/2020,Mini Stop,0,0
21/09/2020,No Brand,789.7002609,789.7002609
21/09/2020,CU,0,0
21/09/2020,Shinsegae Department,9,9
21/09/2020,Sampling ,0,0
21/09/2020,Loss,0,0
21/09/2020,Wholesale,89078.04698,89078.04698
21/09/2020,E-commerce,12936.6502,12936.6502
21/09/2020,Retail,30598.925,30598.925
28/09/2020,Lotte Mart,745.3287249,745.3287249
28/09/2020,Lotte super,1047.934204,1047.934204
28/09/2020,Homeplus,3566.563474,3566.563474
28/09/2020,AK Plaza,37.58722134,37.58722134
28/09/2020,GS Retail,618.6194176,618.6194176
28/09/2020,Lotte Department,0,0
28/09/2020,GS25,0,0
28/09/2020,Emart everyday,533.658808,533.658808
28/09/2020,CS Distribution,0,0
28/09/2020,Eland,781.2957595,781.2957595
28/09/2020,Emart,6270.769521,6270.769521
28/09/2020,Emart traders,5467.950012,5467.950012
28/09/2020,Homeplus Express,728.6885714,728.6885714
28/09/2020,Mega Mart,104.64,104.64
28/09/2020,Costco Korea,8430,8430
28/09/2020,VIC Market,981.5017177,981.5017177
28/09/2020,Hyundae Department,88.48571429,88.48571429
28/09/2020,Market 999,0,0
28/09/2020,Homeplus 365,0,0
28/09/2020,Emart24,0,0
28/09/2020,Mini Stop,0,0
28/09/2020,No Brand,644.0516522,644.0516522
28/09/2020,CU,0,0
28/09/2020,Shinsegae Department,15,15
28/09/2020,Sampling ,0,0
28/09/2020,Loss,0,0
28/09/2020,Wholesale,19155.35843,19155.35843
28/09/2020,E-commerce,1398.857143,1398.857143
28/09/2020,Retail,30062.0748,30062.0748
05/10/2020,Lotte Mart,731.4285714,731.4285714
05/10/2020,Lotte super,864.4088098,864.4088098
05/10/2020,Homeplus,3388.698909,3388.698909
05/10/2020,AK Plaza,26.32545617,26.32545617
05/10/2020,GS Retail,2047.88431,2047.88431
05/10/2020,Lotte Department,378.8100652,378.8100652
05/10/2020,GS25,0,0
05/10/2020,Emart everyday,334.6815417,334.6815417
05/10/2020,CS Distribution,0,0
05/10/2020,Eland,823.8658078,823.8658078
05/10/2020,Emart,3341.071982,3341.071982
05/10/2020,Emart traders,3050.828429,3050.828429
05/10/2020,Homeplus Express,882.0457143,882.0457143
05/10/2020,Mega Mart,61.69142857,61.69142857
05/10/2020,Costco Korea,9128,9128
05/10/2020,VIC Market,299.113635,299.113635
05/10/2020,Hyundae Department,67.14285714,67.14285714
05/10/2020,Market 999,0,0
05/10/2020,Homeplus 365,0,0
05/10/2020,Emart24,0,0
05/10/2020,Mini Stop,0,0
05/10/2020,No Brand,726.9746957,726.9746957
05/10/2020,CU,0,0
05/10/2020,Shinsegae Department,6,6
05/10/2020,Sampling ,0,0
05/10/2020,Loss,0,0
05/10/2020,Wholesale,64331.10609,64331.10609
05/10/2020,E-commerce,5611.245759,5611.245759
05/10/2020,Retail,26158.97221,26158.97221
12/10/2020,Lotte Mart,3856.265208,3856.265208
12/10/2020,Lotte super,624.2620821,624.2620821
12/10/2020,Homeplus,3197.823506,3197.823506
12/10/2020,AK Plaza,35.05260412,35.05260412
12/10/2020,GS Retail,450.4130018,450.4130018
12/10/2020,Lotte Department,390.8206945,390.8206945
12/10/2020,GS25,0,0
12/10/2020,Emart everyday,318.3990044,318.3990044
12/10/2020,CS Distribution,0,0
12/10/2020,Eland,385.3194231,385.3194231
12/10/2020,Emart,4664.00745,4664.00745
12/10/2020,Emart traders,3616.39596,3616.39596
12/10/2020,Homeplus Express,601.9085714,601.9085714
12/10/2020,Mega Mart,71.45142857,71.45142857
12/10/2020,Costco Korea,-722,-722
12/10/2020,VIC Market,443.0971748,443.0971748
12/10/2020,Hyundae Department,67.65714286,67.65714286
12/10/2020,Market 999,0,0
12/10/2020,Homeplus 365,0,0
12/10/2020,Emart24,0,0
12/10/2020,Mini Stop,0,0
12/10/2020,No Brand,389.8920435,389.8920435
12/10/2020,CU,0,0
12/10/2020,Shinsegae Department,0,0
12/10/2020,Sampling ,0,0
12/10/2020,Loss,0,0
12/10/2020,Wholesale,12970.19994,12970.19994
12/10/2020,E-commerce,2736.436204,2736.436204
12/10/2020,Retail,18390.7653,18390.7653
19/10/2020,Lotte Mart,737.3431926,737.3431926
19/10/2020,Lotte super,624.59139,624.59139
19/10/2020,Homeplus,2352.581054,2352.581054
19/10/2020,AK Plaza,30.06977707,30.06977707
19/10/2020,GS Retail,423.0218543,423.0218543
19/10/2020,Lotte Department,506.9234449,506.9234449
19/10/2020,GS25,0,0
19/10/2020,Emart everyday,304.3552776,304.3552776
19/10/2020,CS Distribution,0,0
19/10/2020,Eland,524.6945679,524.6945679
19/10/2020,Emart,2113.12246,2113.12246
19/10/2020,Emart traders,2216.845919,2216.845919
19/10/2020,Homeplus Express,562.5571429,562.5571429
19/10/2020,Mega Mart,76.38857143,76.38857143
19/10/2020,Costco Korea,0,0
19/10/2020,VIC Market,740.0506246,740.0506246
19/10/2020,Hyundae Department,78.4,78.4
19/10/2020,Market 999,0,0
19/10/2020,Homeplus 365,0,0
19/10/2020,Emart24,0,0
19/10/2020,Mini Stop,0,0
19/10/2020,No Brand,582.0947826,582.0947826
19/10/2020,CU,0,0
19/10/2020,Shinsegae Department,0,0
19/10/2020,Sampling ,0,0
19/10/2020,Loss,0,0
19/10/2020,Wholesale,5743.565104,5743.565104
19/10/2020,E-commerce,1520.337284,1520.337284
19/10/2020,Retail,11873.04006,11873.04006
26/10/2020,Lotte Mart,565.7142857,565.7142857
26/10/2020,Lotte super,432.2410161,432.2410161
26/10/2020,Homeplus,3096.697397,3096.697397
26/10/2020,AK Plaza,41.30273977,41.30273977
26/10/2020,GS Retail,319.6785974,319.6785974
26/10/2020,Lotte Department,428.5519282,428.5519282
26/10/2020,GS25,0,0
26/10/2020,Emart everyday,405.6240961,405.6240961
26/10/2020,CS Distribution,0,0
26/10/2020,Eland,621.8164916,621.8164916
26/10/2020,Emart,2138.094561,2138.094561
26/10/2020,Emart traders,3368.796714,3368.796714
26/10/2020,Homeplus Express,294.9142857,294.9142857
26/10/2020,Mega Mart,36.89142857,36.89142857
26/10/2020,Costco Korea,0,0
26/10/2020,VIC Market,705.6316748,705.6316748
26/10/2020,Hyundae Department,24.17142857,24.17142857
26/10/2020,Market 999,0,0
26/10/2020,Homeplus 365,0,0
26/10/2020,Emart24,0,0
26/10/2020,Mini Stop,0,0
26/10/2020,No Brand,312.5373333,312.5373333
26/10/2020,CU,0,0
26/10/2020,Shinsegae Department,0,0
26/10/2020,Sampling ,0,0
26/10/2020,Loss,0,0
26/10/2020,Wholesale,6955.731786,6955.731786
26/10/2020,E-commerce,1252.697277,1252.697277
26/10/2020,Retail,12792.66398,12792.66398
02/11/2020,Lotte Mart,737.3431926,737.3431926
02/11/2020,Lotte super,624.846452,624.846452
02/11/2020,Homeplus,2196.173837,2196.173837
02/11/2020,AK Plaza,23.79083895,23.79083895
02/11/2020,GS Retail,584.9205295,584.9205295
02/11/2020,Lotte Department,542.6097033,542.6097033
02/11/2020,GS25,0,0
02/11/2020,Emart everyday,513.1286591,513.1286591
02/11/2020,CS Distribution,0,0
02/11/2020,Eland,1070.184518,1070.184518
02/11/2020,Emart,5674.927244,5674.927244
02/11/2020,Emart traders,4054.899106,4054.899106
02/11/2020,Homeplus Express,653.0457143,653.0457143
02/11/2020,Mega Mart,49.37142857,49.37142857
02/11/2020,Costco Korea,8720,8720
02/11/2020,VIC Market,466.0527422,466.0527422
02/11/2020,Hyundae Department,57.74285714,57.74285714
02/11/2020,Market 999,0,0
02/11/2020,Homeplus 365,0,0
02/11/2020,Emart24,0,0
02/11/2020,Mini Stop,0,0
02/11/2020,No Brand,711.2989565,711.2989565
02/11/2020,CU,0,0
02/11/2020,Shinsegae Department,0,0
02/11/2020,Sampling ,0,0
02/11/2020,Loss,0,0
02/11/2020,Wholesale,43042.93381,43042.93381
02/11/2020,E-commerce,2778.619132,2778.619132
02/11/2020,Retail,26680.33578,26680.33578
09/11/2020,Lotte Mart,1468.771764,1468.771764
09/11/2020,Lotte super,552.0499892,552.0499892
09/11/2020,Homeplus,2614.867282,2614.867282
09/11/2020,AK Plaza,38.82572748,38.82572748
09/11/2020,GS Retail,236.6986858,236.6986858
09/11/2020,Lotte Department,880.3474485,880.3474485
09/11/2020,GS25,0,0
09/11/2020,Emart everyday,457.611908,457.611908
09/11/2020,CS Distribution,0,0
09/11/2020,Eland,592.3227639,592.3227639
09/11/2020,Emart,4098.582857,4098.582857
09/11/2020,Emart traders,3185.818286,3185.818286
09/11/2020,Homeplus Express,607.0057143,607.0057143
09/11/2020,Mega Mart,161.4857143,161.4857143
09/11/2020,Costco Korea,4547.2,4547.2
09/11/2020,VIC Market,454.2149276,454.2149276
09/11/2020,Hyundae Department,56.05714286,56.05714286
09/11/2020,Market 999,0,0
09/11/2020,Homeplus 365,0,0
09/11/2020,Emart24,0,0
09/11/2020,Mini Stop,0,0
09/11/2020,No Brand,259.5056232,259.5056232
09/11/2020,CU,0,0
09/11/2020,Shinsegae Department,2.9,2.9
09/11/2020,Sampling ,0,0
09/11/2020,Loss,0,0
09/11/2020,Wholesale,31036.53162,31036.53162
09/11/2020,E-commerce,2651.894851,2651.894851
09/11/2020,Retail,20214.26583,20214.26583
16/11/2020,Lotte Mart,1468.771764,1468.771764
16/11/2020,Lotte super,607.1921404,607.1921404
16/11/2020,Homeplus,1902.964566,1902.964566
16/11/2020,AK Plaza,49.07940626,49.07940626
16/11/2020,GS Retail,341.107634,341.107634
16/11/2020,Lotte Department,748.86418,748.86418
16/11/2020,GS25,0,0
16/11/2020,Emart everyday,137.5205885,137.5205885
16/11/2020,CS Distribution,0,0
16/11/2020,Eland,461.9339892,461.9339892
16/11/2020,Emart,2280.810658,2280.810658
16/11/2020,Emart traders,2713.971429,2713.971429
16/11/2020,Homeplus Express,714.4828571,714.4828571
16/11/2020,Mega Mart,341.3257143,341.3257143
16/11/2020,Costco Korea,388.6,388.6
16/11/2020,VIC Market,522.9088149,522.9088149
16/11/2020,Hyundae Department,8.057142857,8.057142857
16/11/2020,Market 999,0,0
16/11/2020,Homeplus 365,0,0
16/11/2020,Emart24,0,0
16/11/2020,Mini Stop,0,0
16/11/2020,No Brand,397.7231304,397.7231304
16/11/2020,CU,0,0
16/11/2020,Shinsegae Department,0,0
16/11/2020,Sampling ,0,0
16/11/2020,Loss,0,0
16/11/2020,Wholesale,36477.74751,36477.74751
16/11/2020,E-commerce,1994.671394,1994.671394
16/11/2020,Retail,13085.31402,13085.31402
23/11/2020,Lotte Mart,2570.350587,2570.350587
23/11/2020,Lotte super,682.394642,682.394642
23/11/2020,Homeplus,2711.851144,2711.851144
23/11/2020,AK Plaza,35.91667817,35.91667817
23/11/2020,GS Retail,308.3304249,308.3304249
23/11/2020,Lotte Department,59.59230724,59.59230724
23/11/2020,GS25,0,0
23/11/2020,Emart everyday,247.7540592,247.7540592
23/11/2020,CS Distribution,0,0
23/11/2020,Eland,637.1970097,637.1970097
23/11/2020,Emart,3757.524857,3757.524857
23/11/2020,Emart traders,3727.648571,3727.648571
23/11/2020,Homeplus Express,1020.902857,1020.902857
23/11/2020,Mega Mart,146.9942857,146.9942857
23/11/2020,Costco Korea,4699.45,4699.45
23/11/2020,VIC Market,522.8800124,522.8800124
23/11/2020,Hyundae Department,0,0
23/11/2020,Market 999,0,0
23/11/2020,Homeplus 365,0,0
23/11/2020,Emart24,0,0
23/11/2020,Mini Stop,0,0
23/11/2020,No Brand,206.1065217,206.1065217
23/11/2020,CU,0,0
23/11/2020,Shinsegae Department,2.9,2.9
23/11/2020,Sampling ,0,0
23/11/2020,Loss,0,0
23/11/2020,Wholesale,37430.83911,37430.83911
23/11/2020,E-commerce,1796.485909,1796.485909
23/11/2020,Retail,21337.79396,21337.79396
30/11/2020,Lotte Mart,1290.350587,1290.350587
30/11/2020,Lotte super,728.0437188,728.0437188
30/11/2020,Homeplus,2299.843298,2299.843298
30/11/2020,AK Plaza,18.260765,18.260765
30/11/2020,GS Retail,258.6461668,258.6461668
30/11/2020,Lotte Department,379.2997072,379.2997072
30/11/2020,GS25,0,0
30/11/2020,Emart everyday,342.9268913,342.9268913
30/11/2020,CS Distribution,0,0
30/11/2020,Eland,700.6776502,700.6776502
30/11/2020,Emart,3213.464839,3213.464839
30/11/2020,Emart traders,4042.091587,4042.091587
30/11/2020,Homeplus Express,618.5942857,618.5942857
30/11/2020,Mega Mart,52.32,52.32
30/11/2020,Costco Korea,1844.4,1844.4
30/11/2020,VIC Market,307.3511409,307.3511409
30/11/2020,Hyundae Department,0,0
30/11/2020,Market 999,0,0
30/11/2020,Homeplus 365,0,0
30/11/2020,Emart24,0,0
30/11/2020,Mini Stop,0,0
30/11/2020,No Brand,163.8173333,163.8173333
30/11/2020,CU,0,0
30/11/2020,Shinsegae Department,0,0
30/11/2020,Sampling ,0,0
30/11/2020,Loss,0,0
30/11/2020,Wholesale,7503.46265,7503.46265
30/11/2020,E-commerce,1784.119079,1784.119079
30/11/2020,Retail,16260.08797,16260.08797
07/12/2020,Lotte Mart,2570.350587,2570.350587
07/12/2020,Lotte super,627.9791871,627.9791871
07/12/2020,Homeplus,1821.69359,1821.69359
07/12/2020,AK Plaza,48.82018404,48.82018404
07/12/2020,GS Retail,251.3303398,251.3303398
07/12/2020,Lotte Department,45.16227055,45.16227055
07/12/2020,GS25,0,0
07/12/2020,Emart everyday,339.938551,339.938551
07/12/2020,CS Distribution,0,0
07/12/2020,Eland,639.0691702,639.0691702
07/12/2020,Emart,2648.787716,2648.787716
07/12/2020,Emart traders,3263.804332,3263.804332
07/12/2020,Homeplus Express,634.4142857,634.4142857
07/12/2020,Mega Mart,67.26857143,67.26857143
07/12/2020,Costco Korea,0,0
07/12/2020,VIC Market,249.4005744,249.4005744
07/12/2020,Hyundae Department,0,0
07/12/2020,Market 999,0,0
07/12/2020,Homeplus 365,0,0
07/12/2020,Emart24,0,0
07/12/2020,Mini Stop,0,0
07/12/2020,No Brand,83.824,83.824
07/12/2020,CU,0,0
07/12/2020,Shinsegae Department,0,0
07/12/2020,Sampling ,0,0
07/12/2020,Loss,0,0
07/12/2020,Wholesale,4955.212641,4955.212641
07/12/2020,E-commerce,492.2173064,492.2173064
07/12/2020,Retail,13291.84336,13291.84336
14/12/2020,Lotte Mart,599.4285714,599.4285714
14/12/2020,Lotte super,115.3659453,115.3659453
14/12/2020,Homeplus,1005.419806,1005.419806
14/12/2020,AK Plaza,0,0
14/12/2020,GS Retail,46.28556682,46.28556682
14/12/2020,Lotte Department,0,0
14/12/2020,GS25,0,0
14/12/2020,Emart everyday,129.7371429,129.7371429
14/12/2020,CS Distribution,0,0
14/12/2020,Eland,182.1468105,182.1468105
14/12/2020,Emart,1740.569061,1740.569061
14/12/2020,Emart traders,595.2561025,595.2561025
14/12/2020,Homeplus Express,100.7314286,100.7314286
14/12/2020,Mega Mart,49.82857143,49.82857143
14/12/2020,Costco Korea,0,0
